,Source node name,Target node name,Source node type,Target node type,Relationship type
17398,ERG,C0033578,gene,disease,risk_gene
17399,ERG,C0279980,gene,disease,risk_gene
17400,ERG,C0376358,gene,disease,risk_gene
17401,ERG,C0553580,gene,disease,risk_gene
17402,ERG,C1879321,gene,disease,risk_gene
17403,ERG,C1961102,gene,disease,risk_gene
17404,ERN1,C0014544,gene,disease,risk_gene
17405,ERN1,C0019193,gene,disease,risk_gene
17406,ERN1,C0023893,gene,disease,risk_gene
17407,ERN1,C0086237,gene,disease,risk_gene
17408,ERN1,C0152013,gene,disease,risk_gene
17409,ERN1,C0236018,gene,disease,risk_gene
17412,ERN1,C0751111,gene,disease,risk_gene
17413,ERN1,C0860207,gene,disease,risk_gene
17414,ERN1,C1262760,gene,disease,risk_gene
17416,ERN1,C1621958,gene,disease,risk_gene
17417,ERN1,C3658290,gene,disease,risk_gene
17418,ERN1,C4277682,gene,disease,risk_gene
17419,ERN1,C4279912,gene,disease,risk_gene
17420,FBL,C0004364,gene,disease,risk_gene
17421,FBL,C0006142,gene,disease,risk_gene
17422,FBL,C0152013,gene,disease,risk_gene
17423,FBL,C0678222,gene,disease,risk_gene
17424,FBL,C1257931,gene,disease,risk_gene
17425,FBL,C1458155,gene,disease,risk_gene
17426,FBL,C4704874,gene,disease,risk_gene
17427,ESD,C0003129,gene,disease,risk_gene
17428,ESD,C0003130,gene,disease,risk_gene
17429,ESD,C0029408,gene,disease,risk_gene
17430,ESD,C0086743,gene,disease,risk_gene
17431,ESD,C0242184,gene,disease,risk_gene
17432,ESD,C0700292,gene,disease,risk_gene
17433,ESR1,C0001418,gene,disease,risk_gene
17434,ESR1,C0002395,gene,disease,risk_gene
17435,ESR1,C0004114,gene,disease,risk_gene
17436,ESR1,C0004153,gene,disease,risk_gene
17437,ESR1,C0005586,gene,disease,risk_gene
17438,ESR1,C0005684,gene,disease,risk_gene
17439,ESR1,C0005695,gene,disease,risk_gene
17440,ESR1,C0005940,gene,disease,risk_gene
17441,ESR1,C0005944,gene,disease,risk_gene
17442,ESR1,C0006142,gene,disease,risk_gene
17443,ESR1,C0006826,gene,disease,risk_gene
17444,ESR1,C0007097,gene,disease,risk_gene
17445,ESR1,C0007621,gene,disease,risk_gene
17446,ESR1,C0007852,gene,disease,risk_gene
17447,ESR1,C0010054,gene,disease,risk_gene
17448,ESR1,C0011265,gene,disease,risk_gene
17449,ESR1,C0011570,gene,disease,risk_gene
17450,ESR1,C0011581,gene,disease,risk_gene
17451,ESR1,C0014170,gene,disease,risk_gene
17452,ESR1,C0017658,gene,disease,risk_gene
17453,ESR1,C0018984,gene,disease,risk_gene
17454,ESR1,C0021361,gene,disease,risk_gene
17455,ESR1,C0021364,gene,disease,risk_gene
17456,ESR1,C0023267,gene,disease,risk_gene
17457,ESR1,C0023418,gene,disease,risk_gene
17458,ESR1,C0023903,gene,disease,risk_gene
17459,ESR1,C0024121,gene,disease,risk_gene
17460,ESR1,C0024667,gene,disease,risk_gene
17461,ESR1,C0024668,gene,disease,risk_gene
17462,ESR1,C0024809,gene,disease,risk_gene
17463,ESR1,C0025500,gene,disease,risk_gene
17464,ESR1,C0026858,gene,disease,risk_gene
17465,ESR1,C0027051,gene,disease,risk_gene
17466,ESR1,C0027626,gene,disease,risk_gene
17467,ESR1,C0027627,gene,disease,risk_gene
17468,ESR1,C0027643,gene,disease,risk_gene
17469,ESR1,C0027819,gene,disease,risk_gene
17470,ESR1,C0028754,gene,disease,risk_gene
17471,ESR1,C0028960,gene,disease,risk_gene
17472,ESR1,C0029453,gene,disease,risk_gene
17473,ESR1,C0029925,gene,disease,risk_gene
17474,ESR1,C0033578,gene,disease,risk_gene
17475,ESR1,C0033937,gene,disease,risk_gene
17476,ESR1,C0033941,gene,disease,risk_gene
17477,ESR1,C0036341,gene,disease,risk_gene
17478,ESR1,C0036939,gene,disease,risk_gene
17479,ESR1,C0038279,gene,disease,risk_gene
17480,ESR1,C0042133,gene,disease,risk_gene
17481,ESR1,C0149931,gene,disease,risk_gene
17482,ESR1,C0205641,gene,disease,risk_gene
17483,ESR1,C0205642,gene,disease,risk_gene
17484,ESR1,C0205643,gene,disease,risk_gene
17485,ESR1,C0205644,gene,disease,risk_gene
17486,ESR1,C0205645,gene,disease,risk_gene
17487,ESR1,C0205696,gene,disease,risk_gene
17488,ESR1,C0205697,gene,disease,risk_gene
17489,ESR1,C0205698,gene,disease,risk_gene
17490,ESR1,C0205699,gene,disease,risk_gene
17491,ESR1,C0205768,gene,disease,risk_gene
17492,ESR1,C0235874,gene,disease,risk_gene
17493,ESR1,C0242379,gene,disease,risk_gene
17494,ESR1,C0270858,gene,disease,risk_gene
17495,ESR1,C0276496,gene,disease,risk_gene
17496,ESR1,C0280783,gene,disease,risk_gene
17497,ESR1,C0280785,gene,disease,risk_gene
17498,ESR1,C0282612,gene,disease,risk_gene
17499,ESR1,C0334579,gene,disease,risk_gene
17500,ESR1,C0334580,gene,disease,risk_gene
17501,ESR1,C0334581,gene,disease,risk_gene
17502,ESR1,C0334582,gene,disease,risk_gene
17503,ESR1,C0334583,gene,disease,risk_gene
17504,ESR1,C0338070,gene,disease,risk_gene
17505,ESR1,C0338489,gene,disease,risk_gene
17506,ESR1,C0341869,gene,disease,risk_gene
17507,ESR1,C0345904,gene,disease,risk_gene
17508,ESR1,C0376358,gene,disease,risk_gene
17509,ESR1,C0476089,gene,disease,risk_gene
17510,ESR1,C0494463,gene,disease,risk_gene
17513,ESR1,C0521664,gene,disease,risk_gene
17514,ESR1,C0525045,gene,disease,risk_gene
17515,ESR1,C0546126,gene,disease,risk_gene
17516,ESR1,C0547065,gene,disease,risk_gene
17517,ESR1,C0678222,gene,disease,risk_gene
17518,ESR1,C0700438,gene,disease,risk_gene
17519,ESR1,C0750900,gene,disease,risk_gene
17520,ESR1,C0750901,gene,disease,risk_gene
17521,ESR1,C0750935,gene,disease,risk_gene
17522,ESR1,C0750936,gene,disease,risk_gene
17523,ESR1,C0848676,gene,disease,risk_gene
17524,ESR1,C0858252,gene,disease,risk_gene
17525,ESR1,C0917730,gene,disease,risk_gene
17526,ESR1,C0917731,gene,disease,risk_gene
17527,ESR1,C0919267,gene,disease,risk_gene
17528,ESR1,C1140680,gene,disease,risk_gene
17529,ESR1,C1257925,gene,disease,risk_gene
17530,ESR1,C1257931,gene,disease,risk_gene
17531,ESR1,C1458155,gene,disease,risk_gene
17532,ESR1,C1563937,gene,disease,risk_gene
17533,ESR1,C1704230,gene,disease,risk_gene
17534,ESR1,C1704377,gene,disease,risk_gene
17535,ESR1,C1720887,gene,disease,risk_gene
17536,ESR1,C1800706,gene,disease,risk_gene
17538,ESR1,C1956346,gene,disease,risk_gene
17539,ESR1,C2239176,gene,disease,risk_gene
17540,ESR1,C3809250,gene,disease,risk_gene
17542,ESR1,C4704874,gene,disease,risk_gene
17543,ESR1,C4721508,gene,disease,risk_gene
17544,ESR1,C4721509,gene,disease,risk_gene
17545,ESR1,C4721952,gene,disease,risk_gene
17546,ESR2,C0001418,gene,disease,risk_gene
17547,ESR2,C0003811,gene,disease,risk_gene
17548,ESR2,C0004114,gene,disease,risk_gene
17549,ESR2,C0004238,gene,disease,risk_gene
17550,ESR2,C0005684,gene,disease,risk_gene
17551,ESR2,C0005695,gene,disease,risk_gene
17552,ESR2,C0006142,gene,disease,risk_gene
17553,ESR2,C0007097,gene,disease,risk_gene
17554,ESR2,C0007138,gene,disease,risk_gene
17555,ESR2,C0009171,gene,disease,risk_gene
17556,ESR2,C0009402,gene,disease,risk_gene
17557,ESR2,C0009404,gene,disease,risk_gene
17558,ESR2,C0010054,gene,disease,risk_gene
17559,ESR2,C0010068,gene,disease,risk_gene
17560,ESR2,C0014170,gene,disease,risk_gene
17561,ESR2,C0014175,gene,disease,risk_gene
17562,ESR2,C0021361,gene,disease,risk_gene
17563,ESR2,C0023869,gene,disease,risk_gene
17564,ESR2,C0024667,gene,disease,risk_gene
17565,ESR2,C0024668,gene,disease,risk_gene
17566,ESR2,C0025149,gene,disease,risk_gene
17567,ESR2,C0033578,gene,disease,risk_gene
17568,ESR2,C0036341,gene,disease,risk_gene
17569,ESR2,C0038279,gene,disease,risk_gene
17570,ESR2,C0041696,gene,disease,risk_gene
17571,ESR2,C0205641,gene,disease,risk_gene
17572,ESR2,C0205642,gene,disease,risk_gene
17573,ESR2,C0205643,gene,disease,risk_gene
17574,ESR2,C0205644,gene,disease,risk_gene
17575,ESR2,C0205645,gene,disease,risk_gene
17576,ESR2,C0205696,gene,disease,risk_gene
17577,ESR2,C0205697,gene,disease,risk_gene
17578,ESR2,C0205698,gene,disease,risk_gene
17579,ESR2,C0205699,gene,disease,risk_gene
17580,ESR2,C0205768,gene,disease,risk_gene
17581,ESR2,C0205833,gene,disease,risk_gene
17582,ESR2,C0235480,gene,disease,risk_gene
17583,ESR2,C0236736,gene,disease,risk_gene
17584,ESR2,C0269102,gene,disease,risk_gene
17585,ESR2,C0278510,gene,disease,risk_gene
17586,ESR2,C0278876,gene,disease,risk_gene
17587,ESR2,C0280783,gene,disease,risk_gene
17588,ESR2,C0280785,gene,disease,risk_gene
17589,ESR2,C0282612,gene,disease,risk_gene
17590,ESR2,C0334579,gene,disease,risk_gene
17591,ESR2,C0334580,gene,disease,risk_gene
17592,ESR2,C0334581,gene,disease,risk_gene
17593,ESR2,C0334582,gene,disease,risk_gene
17594,ESR2,C0334583,gene,disease,risk_gene
17595,ESR2,C0338070,gene,disease,risk_gene
17596,ESR2,C0341869,gene,disease,risk_gene
17597,ESR2,C0376358,gene,disease,risk_gene
17598,ESR2,C0476089,gene,disease,risk_gene
17599,ESR2,C0547065,gene,disease,risk_gene
17600,ESR2,C0588008,gene,disease,risk_gene
17601,ESR2,C0600427,gene,disease,risk_gene
17602,ESR2,C0678222,gene,disease,risk_gene
17603,ESR2,C0750935,gene,disease,risk_gene
17604,ESR2,C0750936,gene,disease,risk_gene
17605,ESR2,C0751291,gene,disease,risk_gene
17606,ESR2,C0917730,gene,disease,risk_gene
17607,ESR2,C1257925,gene,disease,risk_gene
17608,ESR2,C1257931,gene,disease,risk_gene
17609,ESR2,C1269683,gene,disease,risk_gene
17610,ESR2,C1275668,gene,disease,risk_gene
17611,ESR2,C1458155,gene,disease,risk_gene
17612,ESR2,C1704230,gene,disease,risk_gene
17613,ESR2,C1833921,gene,disease,risk_gene
17614,ESR2,C1956346,gene,disease,risk_gene
17615,ESR2,C2585653,gene,disease,risk_gene
17616,ESR2,C3468561,gene,disease,risk_gene
17617,ESR2,C4704874,gene,disease,risk_gene
17618,ESR2,C4748626,gene,disease,risk_gene
17619,ESRRA,C0002152,gene,disease,risk_gene
17620,ESRRA,C0006142,gene,disease,risk_gene
17621,ESRRA,C0011853,gene,disease,risk_gene
17622,ESRRA,C0025517,gene,disease,risk_gene
17623,ESRRA,C0029463,gene,disease,risk_gene
17624,ESRRA,C0038433,gene,disease,risk_gene
17625,ESRRA,C0678222,gene,disease,risk_gene
17626,ESRRA,C1257931,gene,disease,risk_gene
17627,ESRRA,C1458155,gene,disease,risk_gene
17628,ESRRA,C4704874,gene,disease,risk_gene
17629,ESRRB,C1384666,gene,disease,risk_gene
17630,ESRRB,C1837857,gene,disease,risk_gene
17631,ESRRB,C3711374,gene,disease,risk_gene
17632,ETFA,C0029408,gene,disease,risk_gene
17633,ETFA,C0086743,gene,disease,risk_gene
17634,ETFA,C0268596,gene,disease,risk_gene
17635,ETFA,C0369183,gene,disease,risk_gene
17636,ETFA,C1261502,gene,disease,risk_gene
17640,ETFA,C2239176,gene,disease,risk_gene
17641,ETFA,C3278154,gene,disease,risk_gene
17642,ETFA,C4317009,gene,disease,risk_gene
17643,ETFA,C4505353,gene,disease,risk_gene
17644,ETFB,C0268596,gene,disease,risk_gene
17645,ETFB,C0369183,gene,disease,risk_gene
17646,ETFB,C1261502,gene,disease,risk_gene
17650,ETFB,C3278155,gene,disease,risk_gene
17652,ETFDH,C0025517,gene,disease,risk_gene
17653,ETFDH,C0028754,gene,disease,risk_gene
17654,ETFDH,C0268596,gene,disease,risk_gene
17655,ETFDH,C0369183,gene,disease,risk_gene
17656,ETFDH,C1261502,gene,disease,risk_gene
17659,ETFDH,C1856405,gene,disease,risk_gene
17660,ETFDH,C3278156,gene,disease,risk_gene
17661,ETS1,C0007570,gene,disease,risk_gene
17662,ETS1,C0011860,gene,disease,risk_gene
17663,ETS1,C0024141,gene,disease,risk_gene
17664,ETS1,C0035126,gene,disease,risk_gene
17665,ETS1,C0242380,gene,disease,risk_gene
17666,ETS2,C0006142,gene,disease,risk_gene
17667,ETS2,C0027746,gene,disease,risk_gene
17668,ETS2,C0162820,gene,disease,risk_gene
17669,ETS2,C0376634,gene,disease,risk_gene
17670,ETS2,C0678222,gene,disease,risk_gene
17671,ETS2,C1257931,gene,disease,risk_gene
17672,ETS2,C1458155,gene,disease,risk_gene
17673,ETS2,C4704874,gene,disease,risk_gene
17674,ETV1,C0009402,gene,disease,risk_gene
17675,ETV1,C0009404,gene,disease,risk_gene
17676,ETV1,C0033578,gene,disease,risk_gene
17677,ETV1,C0376358,gene,disease,risk_gene
17678,ETV1,C0553580,gene,disease,risk_gene
17679,ETV3,C0033578,gene,disease,risk_gene
17680,ETV3,C0376358,gene,disease,risk_gene
17681,ETV4,C0006142,gene,disease,risk_gene
17682,ETV4,C0027627,gene,disease,risk_gene
17683,ETV4,C0033578,gene,disease,risk_gene
17684,ETV4,C0376358,gene,disease,risk_gene
17685,ETV4,C0553580,gene,disease,risk_gene
17686,ETV4,C0678222,gene,disease,risk_gene
17687,ETV4,C1257931,gene,disease,risk_gene
17688,ETV4,C1458155,gene,disease,risk_gene
17689,ETV4,C4704874,gene,disease,risk_gene
17690,ETV5,C0033578,gene,disease,risk_gene
17691,ETV5,C0376358,gene,disease,risk_gene
17692,ETV6,C0006413,gene,disease,risk_gene
17693,ETV6,C0013146,gene,disease,risk_gene
17694,ETV6,C0013170,gene,disease,risk_gene
17695,ETV6,C0013222,gene,disease,risk_gene
17696,ETV6,C0016057,gene,disease,risk_gene
17697,ETV6,C0023452,gene,disease,risk_gene
17698,ETV6,C0023453,gene,disease,risk_gene
17699,ETV6,C0023467,gene,disease,risk_gene
17700,ETV6,C0023480,gene,disease,risk_gene
17701,ETV6,C0023485,gene,disease,risk_gene
17703,ETV6,C0029231,gene,disease,risk_gene
17704,ETV6,C0038580,gene,disease,risk_gene
17705,ETV6,C0038586,gene,disease,risk_gene
17706,ETV6,C0040034,gene,disease,risk_gene
17707,ETV6,C0087031,gene,disease,risk_gene
17708,ETV6,C0236969,gene,disease,risk_gene
17709,ETV6,C0238463,gene,disease,risk_gene
17710,ETV6,C0376544,gene,disease,risk_gene
17711,ETV6,C0376545,gene,disease,risk_gene
17712,ETV6,C0740858,gene,disease,risk_gene
17713,ETV6,C1292769,gene,disease,risk_gene
17714,ETV6,C1332965,gene,disease,risk_gene
17715,ETV6,C1510472,gene,disease,risk_gene
17716,ETV6,C1832388,gene,disease,risk_gene
17717,ETV6,C1838656,gene,disease,risk_gene
17719,ETV6,C1961102,gene,disease,risk_gene
17720,ETV6,C3495559,gene,disease,risk_gene
17721,ETV6,C3714758,gene,disease,risk_gene
17722,ETV6,C4015537,gene,disease,risk_gene
17723,ETV6,C4316881,gene,disease,risk_gene
17724,ETV6,C4552091,gene,disease,risk_gene
17725,ETV6,C4704862,gene,disease,risk_gene
17726,EVC,C0013903,gene,disease,risk_gene
17727,EVC,C0152423,gene,disease,risk_gene
17729,EVC,C0457013,gene,disease,risk_gene
17732,MECOM,C0006142,gene,disease,risk_gene
17733,MECOM,C0007102,gene,disease,risk_gene
17734,MECOM,C0009375,gene,disease,risk_gene
17735,MECOM,C0023448,gene,disease,risk_gene
17736,MECOM,C0023466,gene,disease,risk_gene
17737,MECOM,C0023467,gene,disease,risk_gene
17738,MECOM,C0023470,gene,disease,risk_gene
17739,MECOM,C0026985,gene,disease,risk_gene
17741,MECOM,C0027022,gene,disease,risk_gene
17742,MECOM,C0027439,gene,disease,risk_gene
17743,MECOM,C0030312,gene,disease,risk_gene
17744,MECOM,C0038002,gene,disease,risk_gene
17745,MECOM,C0238301,gene,disease,risk_gene
17746,MECOM,C0678222,gene,disease,risk_gene
17747,MECOM,C0919267,gene,disease,risk_gene
17748,MECOM,C1140680,gene,disease,risk_gene
17749,MECOM,C1257931,gene,disease,risk_gene
17750,MECOM,C1458155,gene,disease,risk_gene
17751,MECOM,C1854273,gene,disease,risk_gene
17753,MECOM,C2931456,gene,disease,risk_gene
17754,MECOM,C3463824,gene,disease,risk_gene
17755,MECOM,C4225221,gene,disease,risk_gene
17756,MECOM,C4704874,gene,disease,risk_gene
17757,MECOM,C4722327,gene,disease,risk_gene
17758,EWSR1,C0002736,gene,disease,risk_gene
17759,EWSR1,C0033578,gene,disease,risk_gene
17760,EWSR1,C0206651,gene,disease,risk_gene
17761,EWSR1,C0206663,gene,disease,risk_gene
17762,EWSR1,C0279980,gene,disease,risk_gene
17763,EWSR1,C0281508,gene,disease,risk_gene
17764,EWSR1,C0334584,gene,disease,risk_gene
17765,EWSR1,C0334596,gene,disease,risk_gene
17766,EWSR1,C0376358,gene,disease,risk_gene
17767,EWSR1,C0553580,gene,disease,risk_gene
17768,EWSR1,C0700367,gene,disease,risk_gene
17769,EWSR1,C0751675,gene,disease,risk_gene
17770,EWSR1,C1275278,gene,disease,risk_gene
17771,EXT1,C0004352,gene,disease,risk_gene
17772,EXT1,C0008479,gene,disease,risk_gene
17773,EXT1,C0015306,gene,disease,risk_gene
17774,EXT1,C0023003,gene,disease,risk_gene
17775,EXT1,C0029463,gene,disease,risk_gene
17777,EXT2,C0015306,gene,disease,risk_gene
17778,EXT2,C0029463,gene,disease,risk_gene
17780,EXT2,C1832588,gene,disease,risk_gene
17781,EXT2,C1851413,gene,disease,risk_gene
17782,EXT2,C4225248,gene,disease,risk_gene
17783,EXTL1,C0023893,gene,disease,risk_gene
17784,EXTL3,C4479452,gene,disease,risk_gene
17785,EYA1,C0000768,gene,disease,risk_gene
17786,EYA1,C0018777,gene,disease,risk_gene
17787,EYA1,C0018798,gene,disease,risk_gene
17788,EYA1,C0152423,gene,disease,risk_gene
17789,EYA1,C0265234,gene,disease,risk_gene
17790,EYA1,C0376524,gene,disease,risk_gene
17791,EYA1,C0376634,gene,disease,risk_gene
17792,EYA1,C0431406,gene,disease,risk_gene
17793,EYA1,C1384666,gene,disease,risk_gene
17794,EYA1,C1833691,gene,disease,risk_gene
17795,EYA1,C1865143,gene,disease,risk_gene
17796,EYA1,C1970479,gene,disease,risk_gene
17797,EYA1,C3551443,gene,disease,risk_gene
17798,EYA1,C3714941,gene,disease,risk_gene
17799,EYA1,C4273131,gene,disease,risk_gene
17800,EYA1,C4551702,gene,disease,risk_gene
17801,EZH2,C0001815,gene,disease,risk_gene
17802,EZH2,C0006142,gene,disease,risk_gene
17803,EZH2,C0007621,gene,disease,risk_gene
17804,EZH2,C0010278,gene,disease,risk_gene
17805,EZH2,C0014170,gene,disease,risk_gene
17806,EZH2,C0023480,gene,disease,risk_gene
17807,EZH2,C0024299,gene,disease,risk_gene
17808,EZH2,C0024301,gene,disease,risk_gene
17809,EZH2,C0029463,gene,disease,risk_gene
17810,EZH2,C0030044,gene,disease,risk_gene
17811,EZH2,C0033578,gene,disease,risk_gene
17813,EZH2,C0079731,gene,disease,risk_gene
17814,EZH2,C0079744,gene,disease,risk_gene
17815,EZH2,C0079745,gene,disease,risk_gene
17816,EZH2,C0079758,gene,disease,risk_gene
17817,EZH2,C0079765,gene,disease,risk_gene
17818,EZH2,C0221356,gene,disease,risk_gene
17819,EZH2,C0265210,gene,disease,risk_gene
17820,EZH2,C0265534,gene,disease,risk_gene
17821,EZH2,C0265535,gene,disease,risk_gene
17822,EZH2,C0280100,gene,disease,risk_gene
17823,EZH2,C0333704,gene,disease,risk_gene
17824,EZH2,C0349639,gene,disease,risk_gene
17825,EZH2,C0376358,gene,disease,risk_gene
17826,EZH2,C0376628,gene,disease,risk_gene
17827,EZH2,C0476089,gene,disease,risk_gene
17828,EZH2,C0678222,gene,disease,risk_gene
17829,EZH2,C0749794,gene,disease,risk_gene
17830,EZH2,C1257931,gene,disease,risk_gene
17831,EZH2,C1301355,gene,disease,risk_gene
17832,EZH2,C1332201,gene,disease,risk_gene
17833,EZH2,C1458155,gene,disease,risk_gene
17834,EZH2,C1833340,gene,disease,risk_gene
17835,EZH2,C1860789,gene,disease,risk_gene
17836,EZH2,C1860819,gene,disease,risk_gene
17837,EZH2,C1956130,gene,disease,risk_gene
17838,EZH2,C1956131,gene,disease,risk_gene
17839,EZH2,C1956132,gene,disease,risk_gene
17840,EZH2,C2239176,gene,disease,risk_gene
17841,EZH2,C2713368,gene,disease,risk_gene
17842,EZH2,C2931150,gene,disease,risk_gene
17843,EZH2,C3463824,gene,disease,risk_gene
17844,EZH2,C4551902,gene,disease,risk_gene
17845,EZH2,C4704874,gene,disease,risk_gene
17846,F2,C0002395,gene,disease,risk_gene
17847,F2,C0003873,gene,disease,risk_gene
17848,F2,C0005779,gene,disease,risk_gene
17849,F2,C0007785,gene,disease,risk_gene
17850,F2,C0007786,gene,disease,risk_gene
17851,F2,C0011265,gene,disease,risk_gene
17852,F2,C0012739,gene,disease,risk_gene
17853,F2,C0015695,gene,disease,risk_gene
17854,F2,C0019080,gene,disease,risk_gene
17855,F2,C0020564,gene,disease,risk_gene
17856,F2,C0020640,gene,disease,risk_gene
17857,F2,C0023890,gene,disease,risk_gene
17858,F2,C0027051,gene,disease,risk_gene
17859,F2,C0027720,gene,disease,risk_gene
17860,F2,C0027746,gene,disease,risk_gene
17861,F2,C0028754,gene,disease,risk_gene
17862,F2,C0030524,gene,disease,risk_gene
17863,F2,C0036341,gene,disease,risk_gene
17864,F2,C0037198,gene,disease,risk_gene
17865,F2,C0038454,gene,disease,risk_gene
17866,F2,C0040038,gene,disease,risk_gene
17867,F2,C0040053,gene,disease,risk_gene
17868,F2,C0042487,gene,disease,risk_gene
17869,F2,C0085605,gene,disease,risk_gene
17870,F2,C0085762,gene,disease,risk_gene
17871,F2,C0087086,gene,disease,risk_gene
17872,F2,C0149871,gene,disease,risk_gene
17873,F2,C0162819,gene,disease,risk_gene
17874,F2,C0239946,gene,disease,risk_gene
17875,F2,C0267412,gene,disease,risk_gene
17876,F2,C0272317,gene,disease,risk_gene
17877,F2,C0276496,gene,disease,risk_gene
17878,F2,C0398623,gene,disease,risk_gene
17879,F2,C0400966,gene,disease,risk_gene
17880,F2,C0494463,gene,disease,risk_gene
17881,F2,C0546126,gene,disease,risk_gene
17882,F2,C0750900,gene,disease,risk_gene
17883,F2,C0750901,gene,disease,risk_gene
17888,F2,C0751500,gene,disease,risk_gene
17889,F2,C0751501,gene,disease,risk_gene
17890,F2,C0751502,gene,disease,risk_gene
17891,F2,C0751956,gene,disease,risk_gene
17893,F2,C0917798,gene,disease,risk_gene
17894,F2,C1412000,gene,disease,risk_gene
17895,F2,C1861172,gene,disease,risk_gene
17896,F2,C2239176,gene,disease,risk_gene
17897,F2,C2711227,gene,disease,risk_gene
17898,F2,C3160733,gene,disease,risk_gene
17899,F2,C3203356,gene,disease,risk_gene
17900,F2,C3241937,gene,disease,risk_gene
17902,F2,C3852984,gene,disease,risk_gene
17903,F2,C3852985,gene,disease,risk_gene
17904,F2,C3852986,gene,disease,risk_gene
17905,F2,C3852987,gene,disease,risk_gene
17906,F2,C4722227,gene,disease,risk_gene
17907,F2R,C0015695,gene,disease,risk_gene
17908,F2R,C0019158,gene,disease,risk_gene
17909,F2R,C0021368,gene,disease,risk_gene
17910,F2R,C0023890,gene,disease,risk_gene
17911,F2R,C0023893,gene,disease,risk_gene
17912,F2R,C0024623,gene,disease,risk_gene
17913,F2R,C0027659,gene,disease,risk_gene
17914,F2R,C0038356,gene,disease,risk_gene
17915,F2R,C0239946,gene,disease,risk_gene
17916,F2R,C1708349,gene,disease,risk_gene
17917,F2R,C2711227,gene,disease,risk_gene
17918,F2RL1,C0017160,gene,disease,risk_gene
17919,F2RL1,C0021368,gene,disease,risk_gene
17920,F2RL1,C0025202,gene,disease,risk_gene
17921,F2RL1,C0033774,gene,disease,risk_gene
17922,F2RL1,C0151744,gene,disease,risk_gene
17923,F3,C0006142,gene,disease,risk_gene
17924,F3,C0012739,gene,disease,risk_gene
